Energy(eV)	cross section (m-2)					
	(1) E + AR > E + AR	(2)  E + AR > AR* + E	(3) E + AR > AR* + E	(4) E + AR > AR^ + E + E	(5) E + AR* > AR^ + E + E	(6)  E + AR* > AR + E
1.370000E-03	9.246510E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.767860E-21
1.380000E-03	9.241010E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.758540E-21
1.390000E-03	9.235510E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.749540E-21
1.400000E-03	9.230010E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.740380E-21
1.410000E-03	9.224510E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.731290E-21
1.420000E-03	9.219010E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.722510E-21
1.430000E-03	9.213510E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.713570E-21
1.440000E-03	9.208010E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.704930E-21
1.450000E-03	9.202510E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.696140E-21
1.460000E-03	9.197010E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.687640E-21
1.470000E-03	9.191510E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.678990E-21
1.480000E-03	9.186010E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.670630E-21
1.490000E-03	9.180510E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.662120E-21
1.500000E-03	9.175010E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.653890E-21
1.510000E-03	9.169510E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.645520E-21
1.520000E-03	9.164010E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.637420E-21
1.530000E-03	9.158510E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.629170E-21
1.540000E-03	9.153010E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.621210E-21
1.550000E-03	9.147510E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.613090E-21
1.560000E-03	9.142010E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.605250E-21
1.570000E-03	9.136510E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.597250E-21
1.580000E-03	9.131010E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.589540E-21
1.590000E-03	9.125510E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.581660E-21
1.600000E-03	9.120010E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.574060E-21
1.610000E-03	9.114510E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.566310E-21
1.620000E-03	9.109010E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.558830E-21
1.630000E-03	9.103510E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.551200E-21
1.640000E-03	9.098010E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.543830E-21
1.650000E-03	9.092510E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.536310E-21
1.660000E-03	9.087010E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.529050E-21
1.670000E-03	9.081510E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.521640E-21
1.680000E-03	9.076010E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.514490E-21
1.690000E-03	9.070510E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.507190E-21
1.700000E-03	9.065010E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.500150E-21
1.710000E-03	9.059510E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.492960E-21
1.720000E-03	9.054010E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.486020E-21
1.730000E-03	9.048510E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.478930E-21
1.740000E-03	9.043010E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.471890E-21
1.750000E-03	9.037510E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.465110E-21
1.760000E-03	9.032010E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.458170E-21
1.770000E-03	9.026510E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.451490E-21
1.780000E-03	9.021010E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.444650E-21
1.790000E-03	9.015510E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.438060E-21
1.800000E-03	9.010010E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.431320E-21
1.810000E-03	9.004510E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.424820E-21
1.820000E-03	8.999010E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.418180E-21
1.830000E-03	8.993510E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.411770E-21
1.840000E-03	8.988010E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.405220E-21
1.850000E-03	8.982510E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.398910E-21
1.860000E-03	8.977010E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.392440E-21
1.870000E-03	8.971510E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.386220E-21
1.880000E-03	8.966010E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.379850E-21
1.890000E-03	8.960510E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.373710E-21
1.900000E-03	8.955010E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.367420E-21
1.910000E-03	8.949510E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.361370E-21
1.920000E-03	8.944010E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.355170E-21
1.930000E-03	8.938510E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.349200E-21
1.940000E-03	8.933010E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.343080E-21
1.950000E-03	8.927510E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.337190E-21
1.960000E-03	8.922020E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.331160E-21
1.970000E-03	8.916510E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.325350E-21
1.980000E-03	8.911020E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.319390E-21
1.990000E-03	8.905510E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.313660E-21
2.000000E-03	8.900020E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.307790E-21
2.010000E-03	8.894520E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.302130E-21
2.020000E-03	8.889020E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.296330E-21
2.030000E-03	8.883520E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.290760E-21
2.040000E-03	8.878020E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.285030E-21
2.050000E-03	8.872520E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.279530E-21
2.060000E-03	8.867020E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.273880E-21
2.070000E-03	8.861520E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.268440E-21
2.080000E-03	8.856020E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.262870E-21
2.090000E-03	8.850520E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.257330E-21
2.100000E-03	8.845020E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.252000E-21
2.110000E-03	8.839520E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.246530E-21
2.120000E-03	8.834020E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.241270E-21
2.130000E-03	8.828520E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.235870E-21
2.140000E-03	8.823020E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.230680E-21
2.150000E-03	8.817520E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.225350E-21
2.160000E-03	8.812020E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.220220E-21
2.170000E-03	8.806520E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.214960E-21
2.180000E-03	8.801020E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.209900E-21
2.190000E-03	8.795520E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.204700E-21
2.200000E-03	8.790020E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.199700E-21
2.210000E-03	8.784520E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.194560E-21
2.220000E-03	8.779020E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.189630E-21
2.230000E-03	8.773520E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.184560E-21
2.240000E-03	8.768020E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.179680E-21
2.250000E-03	8.762520E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.174670E-21
2.260000E-03	8.757020E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.169860E-21
2.270000E-03	8.751520E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.164910E-21
2.280000E-03	8.746020E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.160160E-21
2.290000E-03	8.740520E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.155260E-21
2.300000E-03	8.735020E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.150570E-21
2.310000E-03	8.729520E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.145740E-21
2.320000E-03	8.724020E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.141100E-21
2.330000E-03	8.718520E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.136320E-21
2.340000E-03	8.713020E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.131740E-21
2.350000E-03	8.707520E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.127020E-21
2.360000E-03	8.702020E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.122500E-21
2.370000E-03	8.696520E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.117830E-21
2.380000E-03	8.691020E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.113360E-21
2.390000E-03	8.685520E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.108750E-21
2.400000E-03	8.680020E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.104330E-21
2.410000E-03	8.674520E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.099770E-21
2.420000E-03	8.669020E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.095410E-21
2.430000E-03	8.663520E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.090900E-21
2.440000E-03	8.658020E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.086430E-21
2.450000E-03	8.652520E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.082140E-21
2.460000E-03	8.647020E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.077710E-21
2.470000E-03	8.641520E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.073470E-21
2.480000E-03	8.636020E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.069090E-21
2.490000E-03	8.630520E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.064900E-21
2.500000E-03	8.625020E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.060580E-21
2.510000E-03	8.619520E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.056430E-21
2.520000E-03	8.614020E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.052150E-21
2.530000E-03	8.608520E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.048060E-21
2.540000E-03	8.603020E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.043830E-21
2.550000E-03	8.597520E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.039780E-21
2.560000E-03	8.592020E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.035600E-21
2.570000E-03	8.586520E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.031590E-21
2.580000E-03	8.581020E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.027450E-21
2.590000E-03	8.575520E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.023500E-21
2.600000E-03	8.570020E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.019400E-21
2.610000E-03	8.564520E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.015490E-21
2.620000E-03	8.559020E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.011440E-21
2.630000E-03	8.553520E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.007570E-21
2.640000E-03	8.548020E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.003570E-21
2.650000E-03	8.542520E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.999740E-21
2.660000E-03	8.537020E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.995780E-21
2.670000E-03	8.531520E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.992000E-21
2.680000E-03	8.526020E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.988080E-21
2.690000E-03	8.520520E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.984330E-21
2.700000E-03	8.515020E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.980460E-21
2.710000E-03	8.509520E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.976750E-21
2.720000E-03	8.504020E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.972920E-21
2.730000E-03	8.498520E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.969260E-21
2.740000E-03	8.493020E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.965470E-21
2.750000E-03	8.487520E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.961840E-21
2.760000E-03	8.482020E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.958090E-21
2.770000E-03	8.476520E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.954500E-21
2.780000E-03	8.471020E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.950790E-21
2.790000E-03	8.465520E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.947090E-21
2.800000E-03	8.460020E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.943560E-21
2.810000E-03	8.454520E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.939910E-21
2.820000E-03	8.449020E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.936420E-21
2.830000E-03	8.443520E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.932800E-21
2.840000E-03	8.438020E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.929340E-21
2.850000E-03	8.432520E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.925760E-21
2.860000E-03	8.427020E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.922350E-21
2.870000E-03	8.421520E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.918800E-21
2.880000E-03	8.416020E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.915420E-21
2.890000E-03	8.410520E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.911910E-21
2.900000E-03	8.405020E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.908560E-21
2.910000E-03	8.399520E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.905090E-21
2.920000E-03	8.394020E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.901780E-21
2.930000E-03	8.388520E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.898340E-21
2.940000E-03	8.383020E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.895060E-21
2.950000E-03	8.377520E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.891660E-21
2.960000E-03	8.372020E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.888410E-21
2.970000E-03	8.366520E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.885040E-21
2.980000E-03	8.361020E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.881830E-21
2.990000E-03	8.355520E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.878490E-21
3.000000E-03	8.350020E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.875310E-21
3.010000E-03	8.344520E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.872010E-21
3.020000E-03	8.339020E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.868860E-21
3.030000E-03	8.333520E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.865590E-21
3.040000E-03	8.328020E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.862470E-21
3.050000E-03	8.322520E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.859230E-21
3.060000E-03	8.317020E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.856140E-21
3.070000E-03	8.311520E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.852940E-21
3.080000E-03	8.306020E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.849880E-21
3.090000E-03	8.300520E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.846710E-21
3.100000E-03	8.295020E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.843680E-21
3.110000E-03	8.289520E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.840530E-21
3.120000E-03	8.284020E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.837540E-21
3.130000E-03	8.278520E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.834420E-21
3.140000E-03	8.273020E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.831320E-21
3.150000E-03	8.267520E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.828370E-21
3.160000E-03	8.262020E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.825300E-21
3.170000E-03	8.256520E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.822380E-21
3.180000E-03	8.251020E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.819330E-21
3.190000E-03	8.245520E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.816440E-21
3.200000E-03	8.240020E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.813430E-21
3.210000E-03	8.234520E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.810560E-21
3.220000E-03	8.229020E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.807570E-21
3.230000E-03	8.223520E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.804730E-21
3.240000E-03	8.218020E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.801770E-21
3.250000E-03	8.212520E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.798960E-21
3.260000E-03	8.207020E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.796030E-21
3.270000E-03	8.201520E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.793250E-21
3.280000E-03	8.196020E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.790340E-21
3.290000E-03	8.190520E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.787580E-21
3.300000E-03	8.185020E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.784710E-21
3.310000E-03	8.179530E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.781970E-21
3.320000E-03	8.174030E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.779120E-21
3.330000E-03	8.168530E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.776410E-21
3.340000E-03	8.163030E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.773590E-21
3.350000E-03	8.157530E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.770900E-21
3.360000E-03	8.152030E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.768110E-21
3.370000E-03	8.146530E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.765450E-21
3.380000E-03	8.141030E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.762670E-21
3.390000E-03	8.135530E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.760040E-21
3.400000E-03	8.130030E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.757290E-21
3.410000E-03	8.124530E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.754680E-21
3.420000E-03	8.119030E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.751960E-21
3.430000E-03	8.113530E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.749370E-21
3.440000E-03	8.108030E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.746670E-21
3.450000E-03	8.102530E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.744110E-21
3.460000E-03	8.097030E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.741430E-21
3.470000E-03	8.091530E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.738890E-21
3.480000E-03	8.086030E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.736240E-21
3.490000E-03	8.080530E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.733600E-21
3.500000E-03	8.075030E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.731100E-21
3.510000E-03	8.069530E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.728480E-21
3.520000E-03	8.064030E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.726000E-21
3.530000E-03	8.058530E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.723400E-21
3.540000E-03	8.053030E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.720940E-21
3.550000E-03	8.047530E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.718370E-21
3.560000E-03	8.042030E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.715930E-21
3.570000E-03	8.036530E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.713380E-21
3.580000E-03	8.031030E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.710970E-21
3.590000E-03	8.025530E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.708440E-21
3.600000E-03	8.020030E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.706040E-21
3.610000E-03	8.014530E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.703540E-21
3.620000E-03	8.009030E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.701160E-21
3.630000E-03	8.003530E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.698680E-21
3.640000E-03	7.998030E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.696320E-21
3.650000E-03	7.992530E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.693860E-21
3.660000E-03	7.987030E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.691520E-21
3.670000E-03	7.981530E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.689080E-21
3.680000E-03	7.976030E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.686770E-21
3.690000E-03	7.970530E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.684350E-21
3.700000E-03	7.965030E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.682050E-21
3.710000E-03	7.959530E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.679650E-21
3.720000E-03	7.954030E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.677380E-21
3.730000E-03	7.948530E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.674990E-21
3.740000E-03	7.943030E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.672740E-21
3.750000E-03	7.937530E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.670380E-21
3.760000E-03	7.932030E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.668140E-21
3.770000E-03	7.926530E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.665800E-21
3.780000E-03	7.921030E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.663580E-21
3.790000E-03	7.915530E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.661260E-21
3.800000E-03	7.910030E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.659060E-21
3.810000E-03	7.904530E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.656760E-21
3.820000E-03	7.899030E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.654580E-21
3.830000E-03	7.893530E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.652290E-21
3.840000E-03	7.888030E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.650020E-21
