Time x_Exact y_Exact x_FD y_FD x_TI y_TI x_TE y_TE x_B y_B
1.25871e-08 -5.62409e-05 -8.34255e-06 -9.63906e-05 -2.01872e-05 -5.63456e-05 -8.09743e-06 -9.68861e-05 -1.64259e-05 -5.63456e-05 -8.09743e-06
1.2615e-08 -5.57638e-05 -1.10921e-05 -9.55367e-05 -2.49187e-05 -5.58805e-05 -1.08502e-05 -9.61483e-05 -2.11784e-05 -5.58805e-05 -1.08502e-05
1.26429e-08 -5.51524e-05 -1.3815e-05 -9.44505e-05 -2.96084e-05 -5.5281e-05 -1.35768e-05 -9.51772e-05 -2.58948e-05 -5.5281e-05 -1.35768e-05
1.26708e-08 -5.44081e-05 -1.65045e-05 -9.31341e-05 -3.42447e-05 -5.45484e-05 -1.62708e-05 -9.39746e-05 -3.05634e-05 -5.45484e-05 -1.62708e-05
1.26987e-08 -5.35327e-05 -1.91543e-05 -9.15901e-05 -3.88164e-05 -5.36846e-05 -1.89255e-05 -9.25428e-05 -3.5173e-05 -5.36846e-05 -1.89255e-05
1.27266e-08 -5.25284e-05 -2.1758e-05 -8.98217e-05 -4.33123e-05 -5.26916e-05 -2.15347e-05 -9.08847e-05 -3.97123e-05 -5.26916e-05 -2.15347e-05
1.27545e-08 -5.13975e-05 -2.43092e-05 -8.78326e-05 -4.77214e-05 -5.15717e-05 -2.4092e-05 -8.90039e-05 -4.41702e-05 -5.15717e-05 -2.4092e-05
1.27824e-08 -5.01428e-05 -2.68019e-05 -8.56271e-05 -5.20329e-05 -5.03277e-05 -2.65913e-05 -8.69042e-05 -4.85359e-05 -5.03277e-05 -2.65913e-05
1.28104e-08 -4.87673e-05 -2.923e-05 -8.32099e-05 -5.62361e-05 -4.89627e-05 -2.90266e-05 -8.45902e-05 -5.27984e-05 -4.89627e-05 -2.90266e-05
1.28383e-08 -4.72743e-05 -3.15877e-05 -8.05864e-05 -6.03207e-05 -4.74798e-05 -3.1392e-05 -8.20669e-05 -5.69473e-05 -4.74798e-05 -3.1392e-05
1.28662e-08 -4.56674e-05 -3.38693e-05 -7.77625e-05 -6.42765e-05 -4.58826e-05 -3.36818e-05 -7.934e-05 -6.09724e-05 -4.58826e-05 -3.36818e-05
1.28941e-08 -4.39505e-05 -3.60693e-05 -7.47443e-05 -6.80936e-05 -4.41751e-05 -3.58904e-05 -7.64156e-05 -6.48637e-05 -4.41751e-05 -3.58904e-05
1.2922e-08 -4.21277e-05 -3.81824e-05 -7.15388e-05 -7.17626e-05 -4.23612e-05 -3.80127e-05 -7.33001e-05 -6.86113e-05 -4.23612e-05 -3.80127e-05
1.29499e-08 -4.02035e-05 -4.02035e-05 -6.81531e-05 -7.52743e-05 -4.04454e-05 -4.00434e-05 -7.00006e-05 -7.22061e-05 -4.04454e-05 -4.00434e-05
1.29778e-08 -3.81824e-05 -4.21277e-05 -6.45951e-05 -7.86197e-05 -3.84323e-05 -4.19776e-05 -6.65247e-05 -7.56389e-05 -3.84323e-05 -4.19776e-05
1.30057e-08 -3.60693e-05 -4.39505e-05 -6.08729e-05 -8.17905e-05 -3.63268e-05 -4.38108e-05 -6.28803e-05 -7.8901e-05 -3.63268e-05 -4.38108e-05
1.30336e-08 -3.38693e-05 -4.56674e-05 -5.6995e-05 -8.47786e-05 -3.41338e-05 -4.55385e-05 -5.90758e-05 -8.19843e-05 -3.41338e-05 -4.55385e-05
1.30615e-08 -3.15877e-05 -4.72743e-05 -5.29704e-05 -8.75764e-05 -3.18587e-05 -4.71565e-05 -5.51199e-05 -8.48808e-05 -3.18587e-05 -4.71565e-05
1.30894e-08 -2.923e-05 -4.87673e-05 -4.88085e-05 -9.01765e-05 -2.9507e-05 -4.8661e-05 -5.10218e-05 -8.75831e-05 -2.9507e-05 -4.8661e-05
1.31174e-08 -2.68019e-05 -5.01428e-05 -4.4519e-05 -9.25724e-05 -2.70843e-05 -5.00483e-05 -4.67911e-05 -9.00843e-05 -2.70843e-05 -5.00483e-05
1.31453e-08 -2.43092e-05 -5.13975e-05 -4.01119e-05 -9.47577e-05 -2.45965e-05 -5.1315e-05 -4.24376e-05 -9.23778e-05 -2.45965e-05 -5.1315e-05
1.31732e-08 -2.1758e-05 -5.25284e-05 -3.55974e-05 -9.67267e-05 -2.20495e-05 -5.24582e-05 -3.79715e-05 -9.44576e-05 -2.20495e-05 -5.24582e-05
1.32011e-08 -1.91543e-05 -5.35327e-05 -3.09864e-05 -9.84741e-05 -1.94495e-05 -5.34751e-05 -3.34033e-05 -9.63181e-05 -1.94495e-05 -5.34751e-05
1.3229e-08 -1.65045e-05 -5.44081e-05 -2.62895e-05 -9.99952e-05 -1.68028e-05 -5.43631e-05 -2.87438e-05 -9.79545e-05 -1.68028e-05 -5.43631e-05
1.32569e-08 -1.3815e-05 -5.51524e-05 -2.1518e-05 -0.000101286 -1.41157e-05 -5.51203e-05 -2.4004e-05 -9.9362e-05 -1.41157e-05 -5.51203e-05
1.32848e-08 -1.10921e-05 -5.57638e-05 -1.66832e-05 -0.000102342 -1.13946e-05 -5.57447e-05 -1.9195e-05 -0.000100537 -1.13946e-05 -5.57447e-05
1.33127e-08 -8.34255e-06 -5.62409e-05 -1.17965e-05 -0.000103161 -8.64622e-06 -5.62349e-05 -1.43284e-05 -0.000101476 -8.64622e-06 -5.62349e-05
1.33406e-08 -5.57289e-06 -5.65825e-05 -6.8696e-06 -0.00010374 -5.87709e-06 -5.65897e-05 -9.41576e-06 -0.000102176 -5.87709e-06 -5.65897e-05
1.33685e-08 -2.78981e-06 -5.67878e-05 -1.91428e-06 -0.000104077 -3.09388e-06 -5.68082e-05 -4.46871e-06 -0.000102635 -3.09388e-06 -5.68082e-05
1.33965e-08 5.70461e-18 -5.68563e-05 3.0576e-06 -0.000104171 -3.03311e-07 -5.68899e-05 5.00856e-07 -0.000102851 -3.03311e-07 -5.68899e-05
1.34244e-08 2.78981e-06 -5.67878e-05 8.03409e-06 -0.000104021 2.48791e-06 -5.68346e-05 5.48103e-06 -0.000102823 2.48791e-06 -5.68346e-05
1.34523e-08 5.57289e-06 -5.65825e-05 1.30032e-05 -0.000103627 5.27305e-06 -5.66425e-05 1.04598e-05 -0.00010255 5.27305e-06 -5.66425e-05
1.34802e-08 8.34255e-06 -5.62409e-05 1.7953e-05 -0.000102988 8.04542e-06 -5.63139e-05 1.54253e-05 -0.000102033 8.04542e-06 -5.63139e-05
1.35081e-08 1.10921e-05 -5.57638e-05 2.28714e-05 -0.000102107 1.07983e-05 -5.58497e-05 2.03653e-05 -0.000101273 1.07983e-05 -5.58497e-05
1.3536e-08 1.3815e-05 -5.51524e-05 2.77466e-05 -0.000100984 1.35252e-05 -5.5251e-05 2.5268e-05 -0.00010027 1.35252e-05 -5.5251e-05
1.35639e-08 1.65045e-05 -5.44081e-05 3.25666e-05 -9.96224e-05 1.62193e-05 -5.45193e-05 3.01215e-05 -9.90262e-05 1.62193e-05 -5.45193e-05
1.35918e-08 1.91543e-05 -5.35327e-05 3.73198e-05 -9.80237e-05 1.88744e-05 -5.36563e-05 3.4914e-05 -9.75442e-05 1.88744e-05 -5.36563e-05
1.36197e-08 2.1758e-05 -5.25284e-05 4.19946e-05 -9.61918e-05 2.14838e-05 -5.26641e-05 3.96336e-05 -9.5827e-05 2.14838e-05 -5.26641e-05
1.36476e-08 2.43092e-05 -5.13975e-05 4.65794e-05 -9.41304e-05 2.40415e-05 -5.1545e-05 4.4269e-05 -9.38782e-05 2.40415e-05 -5.1545e-05
1.36755e-08 2.68019e-05 -5.01428e-05 5.1063e-05 -9.18439e-05 2.65412e-05 -5.03019e-05 4.88088e-05 -9.17018e-05 2.65412e-05 -5.03019e-05
1.37035e-08 2.923e-05 -4.87673e-05 5.54344e-05 -8.93374e-05 2.89769e-05 -4.89376e-05 5.32417e-05 -8.93025e-05 2.89769e-05 -4.89376e-05
1.37314e-08 3.15877e-05 -4.72743e-05 5.96827e-05 -8.66163e-05 3.13428e-05 -4.74554e-05 5.75568e-05 -8.66856e-05 3.13428e-05 -4.74554e-05
1.37593e-08 3.38693e-05 -4.56674e-05 6.37975e-05 -8.36866e-05 3.3633e-05 -4.5859e-05 6.17435e-05 -8.3857e-05 3.3633e-05 -4.5859e-05
1.37872e-08 3.60693e-05 -4.39505e-05 6.77684e-05 -8.0555e-05 3.58423e-05 -4.41521e-05 6.57913e-05 -8.08228e-05 3.58423e-05 -4.41521e-05
1.38151e-08 3.81824e-05 -4.21277e-05 7.15857e-05 -7.72284e-05 3.79651e-05 -4.2339e-05 6.96902e-05 -7.75899e-05 3.79651e-05 -4.2339e-05
1.3843e-08 4.02035e-05 -4.02035e-05 7.52396e-05 -7.37144e-05 3.99964e-05 -4.04238e-05 7.34304e-05 -7.41656e-05 3.99964e-05 -4.04238e-05
1.38709e-08 4.21277e-05 -3.81824e-05 7.8721e-05 -7.00211e-05 4.19313e-05 -3.84113e-05 7.70025e-05 -7.05578e-05 4.19313e-05 -3.84113e-05
1.38988e-08 4.39505e-05 -3.60693e-05 8.20212e-05 -6.61569e-05 4.37651e-05 -3.63063e-05 8.03975e-05 -6.67745e-05 4.37651e-05 -3.63063e-05
1.39267e-08 4.56674e-05 -3.38693e-05 8.51317e-05 -6.21307e-05 4.54935e-05 -3.41139e-05 8.36067e-05 -6.28247e-05 4.54935e-05 -3.41139e-05
1.39546e-08 4.72743e-05 -3.15877e-05 8.80445e-05 -5.79518e-05 4.71122e-05 -3.18394e-05 8.66221e-05 -5.87173e-05 4.71122e-05 -3.18394e-05
1.39825e-08 4.87673e-05 -2.923e-05 9.07522e-05 -5.36299e-05 4.86174e-05 -2.94881e-05 8.94359e-05 -5.44619e-05 4.86174e-05 -2.94881e-05
1.40105e-08 5.01428e-05 -2.68019e-05 9.32478e-05 -4.91751e-05 5.00055e-05 -2.70659e-05 9.20408e-05 -5.00683e-05 5.00055e-05 -2.70659e-05
1.40384e-08 5.13975e-05 -2.43092e-05 9.55246e-05 -4.45979e-05 5.1273e-05 -2.45784e-05 9.443e-05 -4.55469e-05 5.1273e-05 -2.45784e-05
1.40663e-08 5.25284e-05 -2.1758e-05 9.75768e-05 -3.99088e-05 5.2417e-05 -2.20318e-05 9.65973e-05 -4.09082e-05 5.2417e-05 -2.20318e-05
1.40942e-08 5.35327e-05 -1.91543e-05 9.93988e-05 -3.5119e-05 5.34347e-05 -1.94321e-05 9.85369e-05 -3.61632e-05 5.34347e-05 -1.94321e-05
1.41221e-08 5.44081e-05 -1.65045e-05 0.000100986 -3.02398e-05 5.43236e-05 -1.67857e-05 0.000100244 -3.13229e-05 5.43236e-05 -1.67857e-05
1.415e-08 5.51524e-05 -1.3815e-05 0.000102333 -2.52827e-05 5.50816e-05 -1.40988e-05 0.000101713 -2.63988e-05 5.50816e-05 -1.40988e-05
1.41779e-08 5.57638e-05 -1.10921e-05 0.000103437 -2.02594e-05 5.57069e-05 -1.13779e-05 0.00010294 -2.14027e-05 5.57069e-05 -1.13779e-05
1.42058e-08 5.62409e-05 -8.34255e-06 0.000104295 -1.51819e-05 5.6198e-05 -8.6297e-06 0.000103922 -1.63462e-05 5.6198e-05 -8.6297e-06
1.42337e-08 5.65825e-05 -5.57289e-06 0.000104903 -1.00624e-05 5.65536e-05 -5.86068e-06 0.000104656 -1.12416e-05 5.65536e-05 -5.86068e-06
1.42616e-08 5.67878e-05 -2.78981e-06 0.00010526 -4.91296e-06 5.6773e-05 -3.07754e-06 0.000105139 -6.10097e-06 5.6773e-05 -3.07754e-06
1.42895e-08 5.68563e-05 7.21609e-18 0.000105364 2.53968e-07 5.68556e-05 -2.86999e-07 0.00010537 -9.36591e-07 5.68556e-05 -2.86999e-07
1.43175e-08 5.67878e-05 2.78981e-06 0.000105215 5.42601e-06 5.68012e-05 2.50424e-06 0.000105348 4.23912e-06 5.68012e-05 2.50424e-06
1.43454e-08 5.65825e-05 5.57289e-06 0.000104811 1.05907e-05 5.66099e-05 5.28945e-06 0.000105071 9.41373e-06 5.66099e-05 5.28945e-06
1.43733e-08 5.62409e-05 8.34255e-06 0.000104154 1.57356e-05 5.62822e-05 8.06191e-06 0.000104541 1.45748e-05 5.62822e-05 8.06191e-06
1.44012e-08 5.57638e-05 1.10921e-05 0.000103245 2.08483e-05 5.58189e-05 1.0815e-05 0.000103757 1.97097e-05 5.58189e-05 1.0815e-05
1.44291e-08 5.51524e-05 1.3815e-05 0.000102085 2.59163e-05 5.52211e-05 1.3542e-05 0.000102721 2.48062e-05 5.52211e-05 1.3542e-05
1.4457e-08 5.44081e-05 1.65045e-05 0.000100675 3.09274e-05 5.44902e-05 1.62364e-05 0.000101434 2.98519e-05 5.44902e-05 1.62364e-05
1.44849e-08 5.35327e-05 1.91543e-05 9.90202e-05 3.58693e-05 5.3628e-05 1.88917e-05 9.99006e-05 3.48344e-05 5.3628e-05 1.88917e-05
1.45128e-08 5.25284e-05 2.1758e-05 9.71225e-05 4.07299e-05 5.26366e-05 2.15015e-05 9.81222e-05 3.97416e-05 5.26366e-05 2.15015e-05
1.45407e-08 5.13975e-05 2.43092e-05 9.49862e-05 4.54974e-05 5.15184e-05 2.40595e-05 9.61028e-05 4.45616e-05 5.15184e-05 2.40595e-05
1.45686e-08 5.01428e-05 2.68019e-05 9.26158e-05 5.016e-05 5.0276e-05 2.65596e-05 9.38469e-05 4.92824e-05 5.0276e-05 2.65596e-05
1.45965e-08 4.87673e-05 2.923e-05 9.00166e-05 5.47063e-05 4.89125e-05 2.89957e-05 9.13593e-05 5.38924e-05 4.89125e-05 2.89957e-05
1.46245e-08 4.72743e-05 3.15877e-05 8.71942e-05 5.9125e-05 4.74311e-05 3.13621e-05 8.86454e-05 5.83804e-05 4.74311e-05 3.13621e-05
1.46524e-08 4.56674e-05 3.38693e-05 8.41549e-05 6.34051e-05 4.58354e-05 3.36528e-05 8.57111e-05 6.27351e-05 4.58354e-05 3.36528e-05
1.46803e-08 4.39505e-05 3.60693e-05 8.09055e-05 6.75361e-05 4.41292e-05 3.58626e-05 8.25631e-05 6.69458e-05 4.41292e-05 3.58626e-05
1.47082e-08 4.21277e-05 3.81824e-05 7.74534e-05 7.15075e-05 4.23167e-05 3.7986e-05 7.92084e-05 7.1002e-05 4.23167e-05 3.7986e-05
1.47361e-08 4.02035e-05 4.02035e-05 7.38063e-05 7.53095e-05 4.04022e-05 4.00179e-05 7.56546e-05 7.48935e-05 4.04022e-05 4.00179e-05
1.4764e-08 3.81824e-05 4.21277e-05 6.99725e-05 7.89324e-05 3.83903e-05 4.19534e-05 7.19098e-05 7.86105e-05 3.83903e-05 4.19534e-05
1.47919e-08 3.60693e-05 4.39505e-05 6.59609e-05 8.23672e-05 3.62859e-05 4.37879e-05 6.79825e-05 8.21437e-05 3.62859e-05 4.37879e-05
1.48198e-08 3.38693e-05 4.56674e-05 6.17807e-05 8.56051e-05 3.4094e-05 4.5517e-05 6.38818e-05 8.54842e-05 3.4094e-05 4.5517e-05
1.48477e-08 3.15877e-05 4.72743e-05 5.74416e-05 8.86377e-05 3.182e-05 4.71364e-05 5.96171e-05 8.86233e-05 3.182e-05 4.71364e-05
1.48756e-08 2.923e-05 4.87673e-05 5.29536e-05 9.14574e-05 2.94692e-05 4.86424e-05 5.51983e-05 9.15532e-05 2.94692e-05 4.86424e-05
1.49036e-08 2.68019e-05 5.01428e-05 4.83272e-05 9.40567e-05 2.70474e-05 5.00312e-05 5.06357e-05 9.42661e-05 2.70474e-05 5.00312e-05
1.49315e-08 2.43092e-05 5.13975e-05 4.35732e-05 9.6429e-05 2.45604e-05 5.12995e-05 4.59399e-05 9.6755e-05 2.45604e-05 5.12995e-05
1.49594e-08 2.1758e-05 5.25284e-05 3.87028e-05 9.85679e-05 2.20141e-05 5.24443e-05 4.1122e-05 9.90134e-05 2.20141e-05 5.24443e-05
1.49873e-08 1.91543e-05 5.35327e-05 3.37273e-05 0.000100468 1.94147e-05 5.34628e-05 3.61932e-05 0.000101035 1.94147e-05 5.34628e-05
1.50152e-08 1.65045e-05 5.44081e-05 2.86586e-05 0.000102123 1.67686e-05 5.43526e-05 3.11651e-05 0.000102815 1.67686e-05 5.43526e-05
1.50431e-08 1.3815e-05 5.51524e-05 2.35087e-05 0.00010353 1.40819e-05 5.51114e-05 2.60497e-05 0.000104349 1.40819e-05 5.51114e-05
1.5071e-08 1.10921e-05 5.57638e-05 1.82896e-05 0.000104684 1.13613e-05 5.57376e-05 2.0859e-05 0.000105631 1.13613e-05 5.57376e-05
1.50989e-08 8.34255e-06 5.62409e-05 1.3014e-05 0.000105582 8.61318e-06 5.62295e-05 1.56054e-05 0.000106658 8.61318e-06 5.62295e-05
1.51268e-08 5.57289e-06 5.65825e-05 7.69425e-06 0.000106221 5.84427e-06 5.6586e-05 1.03013e-05 0.000107427 5.84427e-06 5.6586e-05
1.51547e-08 2.78981e-06 5.67878e-05 2.34316e-06 0.000106598 3.06121e-06 5.68063e-05 4.95947e-06 0.000107936 3.06121e-06 5.68063e-05
1.51826e-08 -7.11161e-18 5.68563e-05 -3.02648e-06 0.000106713 2.70686e-07 5.68897e-05 -4.07337e-07 0.000108183 2.70686e-07 5.68897e-05
1.52106e-08 -2.78981e-06 5.67878e-05 -8.40176e-06 0.000106565 -2.52057e-06 5.68362e-05 -5.78626e-06 0.000108166 -2.52057e-06 5.68362e-05
1.52385e-08 -5.57289e-06 5.65825e-05 -1.37697e-05 0.000106152 -5.30583e-06 5.66458e-05 -1.11644e-05 0.000107886 -5.30583e-06 5.66458e-05
1.52664e-08 -8.34255e-06 5.62409e-05 -1.91175e-05 0.000105476 -8.07841e-06 5.6319e-05 -1.65287e-05 0.000107341 -8.07841e-06 5.6319e-05
1.52943e-08 -1.10921e-05 5.57638e-05 -2.4432e-05 0.000104538 -1.08316e-05 5.58565e-05 -2.18663e-05 0.000106533 -1.08316e-05 5.58565e-05
1.53222e-08 -1.3815e-05 5.51524e-05 -2.97005e-05 0.000103339 -1.35588e-05 5.52596e-05 -2.71642e-05 0.000105463 -1.35588e-05 5.52596e-05
1.53501e-08 -1.65045e-05 5.44081e-05 -3.49102e-05 0.000101881 -1.62534e-05 5.45296e-05 -3.24096e-05 0.000104133 -1.62534e-05 5.45296e-05
1.5378e-08 -1.91543e-05 5.35327e-05 -4.00482e-05 0.000100167 -1.8909e-05 5.36682e-05 -3.75898e-05 0.000102546 -1.8909e-05 5.36682e-05
1.54059e-08 -2.1758e-05 5.25284e-05 -4.51022e-05 9.82013e-05 -2.15191e-05 5.26776e-05 -4.2692e-05 0.000100704 -2.15191e-05 5.26776e-05
1.54338e-08 -2.43092e-05 5.13975e-05 -5.00596e-05 9.59873e-05 -2.40775e-05 5.15602e-05 -4.77037e-05 9.86114e-05 -2.40775e-05 5.15602e-05
1.54617e-08 -2.68019e-05 5.01428e-05 -5.49084e-05 9.353e-05 -2.6578e-05 5.03186e-05 -5.26128e-05 9.62732e-05 -2.6578e-05 5.03186e-05
1.54896e-08 -2.923e-05 4.87673e-05 -5.96365e-05 9.08347e-05 -2.90146e-05 4.89559e-05 -5.74071e-05 9.36939e-05 -2.90146e-05 4.89559e-05
1.55176e-08 -3.15877e-05 4.72743e-05 -6.42324e-05 8.79073e-05 -3.13813e-05 4.74752e-05 -6.20748e-05 9.08793e-05 -3.13813e-05 4.74752e-05
1.55455e-08 -3.38693e-05 4.56674e-05 -6.86845e-05 8.47543e-05 -3.36726e-05 4.58802e-05 -6.66043e-05 8.78356e-05 -3.36726e-05 4.58802e-05
1.55734e-08 -3.60693e-05 4.39505e-05 -7.29819e-05 8.13828e-05 -3.58829e-05 4.41748e-05 -7.09844e-05 8.45695e-05 -3.58829e-05 4.41748e-05
1.56013e-08 -3.81824e-05 4.21277e-05 -7.71137e-05 7.78003e-05 -3.80069e-05 4.23629e-05 -7.52042e-05 8.10884e-05 -3.80069e-05 4.23629e-05
1.56292e-08 -4.02035e-05 4.02035e-05 -8.10698e-05 7.4015e-05 -4.00394e-05 4.0449e-05 -7.92532e-05 7.74002e-05 -4.00394e-05 4.0449e-05
1.56571e-08 -4.21277e-05 3.81824e-05 -8.484e-05 7.00355e-05 -4.19755e-05 3.84378e-05 -8.3121e-05 7.35132e-05 -4.19755e-05 3.84378e-05
1.5685e-08 -4.39505e-05 3.60693e-05 -8.84148e-05 6.58709e-05 -4.38107e-05 3.63339e-05 -8.67981e-05 6.94364e-05 -4.38107e-05 3.63339e-05
1.57129e-08 -4.56674e-05 3.38693e-05 -9.17852e-05 6.15309e-05 -4.55405e-05 3.41426e-05 -9.02751e-05 6.51791e-05 -4.55405e-05 3.41426e-05
1.57408e-08 -4.72743e-05 3.15877e-05 -9.49426e-05 5.70254e-05 -4.71606e-05 3.18691e-05 -9.3543e-05 6.07511e-05 -4.71606e-05 3.18691e-05
1.57687e-08 -4.87673e-05 2.923e-05 -9.78789e-05 5.23649e-05 -4.86673e-05 2.95188e-05 -9.65936e-05 5.61627e-05 -4.86673e-05 2.95188e-05
1.57966e-08 -5.01428e-05 2.68019e-05 -0.000100586 4.75603e-05 -5.00569e-05 2.70974e-05 -9.9419e-05 5.14245e-05 -5.00569e-05 2.70974e-05
1.58246e-08 -5.13975e-05 2.43092e-05 -0.000103058 4.26227e-05 -5.1326e-05 2.46108e-05 -0.000102012 4.65476e-05 -5.1326e-05 2.46108e-05
1.58525e-08 -5.25284e-05 2.1758e-05 -0.000105287 3.75639e-05 -5.24716e-05 2.20649e-05 -0.000104365 4.15435e-05 -5.24716e-05 2.20649e-05
1.58804e-08 -5.35327e-05 1.91543e-05 -0.000107268 3.23956e-05 -5.34909e-05 1.94659e-05 -0.000106473 3.64238e-05 -5.34909e-05 1.94659e-05
1.59083e-08 -5.44081e-05 1.65045e-05 -0.000108995 2.71301e-05 -5.43815e-05 1.68199e-05 -0.000108329 3.12007e-05 -5.43815e-05 1.68199e-05
1.59362e-08 -5.51524e-05 1.3815e-05 -0.000110464 2.17798e-05 -5.51412e-05 1.41335e-05 -0.000109929 2.58865e-05 -5.51412e-05 1.41335e-05
1.59641e-08 -5.57638e-05 1.10921e-05 -0.00011167 1.63574e-05 -5.57682e-05 1.14131e-05 -0.000111269 2.04937e-05 -5.57682e-05 1.14131e-05
1.5992e-08 -5.62409e-05 8.34255e-06 -0.00011261 1.08758e-05 -5.6261e-05 8.66516e-06 -0.000112343 1.50352e-05 -5.6261e-05 8.66516e-06
1.60199e-08 -5.65825e-05 5.57289e-06 -0.000113281 5.3481e-06 -5.66184e-05 5.89636e-06 -0.00011315 9.5239e-06 -5.66184e-05 5.89636e-06
1.60478e-08 -5.67878e-05 2.78981e-06 -0.00011368 -2.12564e-07 -5.68395e-05 3.11337e-06 -0.000113686 3.97304e-06 -5.68395e-05 3.11337e-06
1.60757e-08 -5.68563e-05 -3.37123e-18 -0.000113807 -5.79284e-06 -5.69239e-05 3.22873e-07 -0.000113949 -1.60413e-06 -5.69239e-05 3.22873e-07
1.61036e-08 -5.67878e-05 -2.78981e-06 -0.00011366 -1.13793e-05 -5.68712e-05 -2.4684e-06 -0.000113939 -7.19424e-06 -5.68712e-05 -2.4684e-06
1.61316e-08 -5.65825e-05 -5.57289e-06 -0.000113238 -1.69586e-05 -5.66817e-05 -5.25372e-06 -0.000113654 -1.27838e-05 -5.66817e-05 -5.25372e-06
1.61595e-08 -5.62409e-05 -8.34255e-06 -0.000112543 -2.25172e-05 -5.63558e-05 -8.0264e-06 -0.000113095 -1.83595e-05 -5.63558e-05 -8.0264e-06
1.61874e-08 -5.57638e-05 -1.10921e-05 -0.000111574 -2.80416e-05 -5.58942e-05 -1.07797e-05 -0.000112263 -2.39077e-05 -5.58942e-05 -1.07797e-05
1.62153e-08 -5.51524e-05 -1.3815e-05 -0.000110335 -3.35185e-05 -5.52981e-05 -1.35071e-05 -0.000111158 -2.9415e-05 -5.52981e-05 -1.35071e-05
1.62432e-08 -5.44081e-05 -1.65045e-05 -0.000108827 -3.89345e-05 -5.45689e-05 -1.6202e-05 -0.000109782 -3.48681e-05 -5.45689e-05 -1.6202e-05
1.62711e-08 -5.35327e-05 -1.91543e-05 -0.000107052 -4.42765e-05 -5.37084e-05 -1.88578e-05 -0.000108139 -4.02536e-05 -5.37084e-05 -1.88578e-05
1.6299e-08 -5.25284e-05 -2.1758e-05 -0.000105016 -4.95314e-05 -5.27187e-05 -2.14683e-05 -0.000106232 -4.55585e-05 -5.27187e-05 -2.14683e-05
1.63269e-08 -5.13975e-05 -2.43092e-05 -0.000102722 -5.46864e-05 -5.1602e-05 -2.4027e-05 -0.000104064 -5.07698e-05 -5.1602e-05 -2.4027e-05
1.63548e-08 -5.01428e-05 -2.68019e-05 -0.000100174 -5.97287e-05 -5.03612e-05 -2.65279e-05 -0.00010164 -5.58746e-05 -5.03612e-05 -2.65279e-05
1.63827e-08 -4.87673e-05 -2.923e-05 -9.73792e-05 -6.4646e-05 -4.89992e-05 -2.89649e-05 -9.89658e-05 -6.08605e-05 -4.89992e-05 -2.89649e-05
1.64107e-08 -4.72743e-05 -3.15877e-05 -9.43429e-05 -6.94261e-05 -4.75193e-05 -3.13321e-05 -9.60469e-05 -6.57151e-05 -4.75193e-05 -3.13321e-05
1.64386e-08 -4.56674e-05 -3.38693e-05 -9.10719e-05 -7.40572e-05 -4.59251e-05 -3.36239e-05 -9.28896e-05 -7.04265e-05 -4.59251e-05 -3.36239e-05
1.64665e-08 -4.39505e-05 -3.60693e-05 -8.75737e-05 -7.85276e-05 -4.42203e-05 -3.58347e-05 -8.9501e-05 -7.49828e-05 -4.42203e-05 -3.58347e-05
1.64944e-08 -4.21277e-05 -3.81824e-05 -8.3856e-05 -8.28264e-05 -4.24091e-05 -3.79592e-05 -8.58888e-05 -7.93728e-05 -4.24091e-05 -3.79592e-05
1.65223e-08 -4.02035e-05 -4.02035e-05 -7.99272e-05 -8.69427e-05 -4.04959e-05 -3.99924e-05 -8.20611e-05 -8.35855e-05 -4.04959e-05 -3.99924e-05
1.65502e-08 -3.81824e-05 -4.21277e-05 -7.57964e-05 -9.08661e-05 -3.84852e-05 -4.19292e-05 -7.80266e-05 -8.76103e-05 -3.84852e-05 -4.19292e-05
1.65781e-08 -3.60693e-05 -4.39505e-05 -7.14731e-05 -9.45867e-05 -3.6382e-05 -4.3765e-05 -7.37946e-05 -9.14371e-05 -3.6382e-05 -4.3765e-05
1.6606e-08 -3.38693e-05 -4.56674e-05 -6.6967e-05 -9.80952e-05 -3.41912e-05 -4.54955e-05 -6.93747e-05 -9.50561e-05 -3.41912e-05 -4.54955e-05
1.66339e-08 -3.15877e-05 -4.72743e-05 -6.22888e-05 -0.000101382 -3.19182e-05 -4.71163e-05 -6.47771e-05 -9.84581e-05 -3.19182e-05 -4.71163e-05
1.66618e-08 -2.923e-05 -4.87673e-05 -5.74492e-05 -0.00010444 -2.95684e-05 -4.86238e-05 -6.00125e-05 -0.000101635 -2.95684e-05 -4.86238e-05
1.66897e-08 -2.68019e-05 -5.01428e-05 -5.24595e-05 -0.00010726 -2.71474e-05 -5.00141e-05 -5.50921e-05 -0.000104577 -2.71474e-05 -5.00141e-05
1.67177e-08 -2.43092e-05 -5.13975e-05 -4.73314e-05 -0.000109835 -2.46612e-05 -5.1284e-05 -5.00272e-05 -0.000107278 -2.46612e-05 -5.1284e-05
1.67456e-08 -2.1758e-05 -5.25284e-05 -4.20769e-05 -0.000112159 -2.21157e-05 -5.24304e-05 -4.48297e-05 -0.00010973 -2.21157e-05 -5.24304e-05
1.67735e-08 -1.91543e-05 -5.35327e-05 -3.67083e-05 -0.000114224 -1.9517e-05 -5.34505e-05 -3.95118e-05 -0.000111928 -1.9517e-05 -5.34505e-05
